OBJECTID,Name,Longitude,Latitude,LocationDescription,RegionID,RegionName
9619,Armensee,9.6166667938232422,54.299999237060547,Germany,,
9620,Haalerau-Polder,9.5138998031616211,54.181301116943359,Germany,,
9621,Eider: Westensee-Achterwehr,9.9499998092651367,54.299999237060547,Germany,,
9622,Gro�er Schierensee,9.975799560546875,54.264701843261719,Germany,,
9623,Eider: Achterwehr-Holm,9.9666671752929687,54.316669464111328,Germany,,
9624,Vollstedter See,9.8500003814697266,54.233329772949219,Germany,,
9625,Eider: Schulensee-Mielkendorf,10.083330154418945,54.283329010009766,Germany,,
9626,Eider: Mielkendorf-Westensee,10,54.283329010009766,Germany,,
9627,Russee,10.083330154418945,54.299999237060547,Germany,,
9628,Hansdorfer See,10,54.299999237060547,Germany,,
9629,Wellsee,10.183329582214355,54.283329010009766,Germany,,
9630,K�hrener Teich,10.300000190734863,54.183330535888672,Germany,,
9631,Schwentine: Raisdorf - Wellingdorf,10.25,54.283329010009766,Germany,,
9632,Selenter See,10.366669654846191,54.299999237060547,Germany,,
9633,Sch�hsee,10.433329582214355,54.166671752929688,Germany,,
9634,Kellersee,10.600000381469727,54.166671752929688,Germany,,
9635,Kletkamper Teiche,10.649999618530273,54.25,Germany,,
9636,Gro�er Binnensee,10.616669654846191,54.316669464111328,Germany,,
9637,Hohwachter Bucht: Neuland-Hohwacht,10.666669845581055,54.316669464111328,Germany,,
9638,Sehlendorfer Binnensee,10.666669845581055,54.299999237060547,Germany,,
9639,Wesseker See (=Dannauer See),10.807740211486816,54.305580139160156,Germany,,
9640,Chiemsee-S�dufer,12.416669845581055,47.833328247070313,Germany,,
9641,Chiemsee Ostufer,12.533329963684082,47.883331298828125,Germany,,
9642,Salzach: Saalach-Acharting,13,47.830001831054688,Austria,,
9643,Mattsee (Niedertrumer See),13.050000190734863,47.930000305175781,Austria,,
9644,Attersee,13.529999732971191,47.869998931884766,Austria,,
9645,Traun: Gmunden-Kemating,13.819999694824219,47.950000762939453,Austria,,
9646,Neusiedler See / Lake Fert� (Consolidated),16.660999298095703,47.881000518798828,Austria,,
9647,Duna: 1837-1844 Fkm Dunakiliti,17.333333969116211,47.933334350585938,Hungary,,
9648,Ar Dunaj. Old River Bed By Hrusov Dam And Vojcianske Lake ( Part,17.316667556762695,47.983333587646484,Slovakia,,
9649,Dunaj. Old River Bed; Gabc�kovo-Sap,,,Slovakia,,
9650,Gravel By Bohelov,17.700000762939453,47.916667938232422,Slovakia,,
9651,Batonyterenye (Ulepito),19.866666793823242,47.933334350585938,Hungary,,
9652,Nyekladhaza. Golem-To,20.783332824707031,47.966667175292969,Hungary,,
9653,Fehergyarmat. Birhohto,22.516666412353516,47.933334350585938,Hungary,,
9654,Ballasti�res De Montigny Le Gannelon,1.2000000476837158,48.137001037597656,France,,
9655,Vall�e De La Conie,1.3152999877929687,48.158000946044922,France,,
9656,Autres S�tes- 52 Haute Marne,5.3666667938232422,48.099998474121094,France,,
9657,Lacs Vosgiens,6.7964000701904297,47.988998413085937,France,,
9658,Donau: Tuttlingen - Nendingen,8.8360004425048828,48.006000518798828,Germany,,
9659,Butrint,20.049999237060547,39.75,Albania,,
9660,Krasnovodsk & North-Cheleken Bays,53,39.830001831054688,Turkmenistan,,
9661,Kuyumasar,64.669998168945312,39.830001831054688,Uzbekistan,,
9662,Tudakul Reservoir,64.830001831054688,39.830001831054688,Uzbekistan,,
9663,Vlora Bay,19.420000076293945,40.319999694824219,Albania,,
9664,Agios Mamas Lagoon (Secondary),23.533332824707031,40.233333587646484,Greece,,
9665,Ormilia River Mouth,23.549999237060547,40.229999542236328,Greece,,
9666,Caspian Coast: Kyanly Bay,52.733333587646484,40.200000762939453,Turkmenistan,,
9667,Farkhadskoye Reservoir,69.419998168945313,40.25,Uzbekistan,,
9668,The Mullet Broadhaven & Blacks: Corraun Bay,-10.100000381469727,54.169998168945313,Ireland,,
9669,Slieve Beagh Lakes: Lough Na Heery,-7.130000114440918,54.330001831054687,Ireland,,
9670,North West Leitrim Mountain Lakes: Glenade Lough,-8.2799997329711914,54.369998931884766,Ireland,,
9671,Bunduff Lakes,-8.4499998092651367,54.369998931884766,Ireland,,
9672,Mullaghmore Head And Bay: Mullaghmore Bay,-8.4300003051757812,54.450000762939453,Ireland,,
9673,Beltraw Rocks Mullaghmore,-8.4499998092651367,54.450000762939453,Ireland,,
9674,Streedagh Estuary: Streedagh Entire Site,-8.5799999237060547,54.400001525878906,Ireland,,
9675,Sligo Bay: Drumcliff Bay-Ardtermon,-8.5699996948242187,54.330001831054687,Ireland,,
9676,Ballyconnell Bay,-8.630000114440918,54.369998931884766,Ireland,,
9677,Pettigo Plateau,-7.9499998092651367,54.619998931884766,Ireland,,
9678,North West Leitrim Mountain Lakes: Lough Allen,-8.0799999237060547,54.5,Ireland,,
9679,Donegal Bay: Rooneys Isle,-8.1000003814697266,54.619998931884766,Ireland,,
9680,Donegal Bay: Murvagh Lower To Inisfad (Seawar,-8.130000114440918,54.619998931884766,Ireland,,
9681,Donegal Bay: Murvagh Ne,-8.119999885559082,54.619998931884766,Ireland,,
9682,Donegal Bay: Dungally,-8.1499996185302734,54.580001831054688,Ireland,,
9683,Donegal Bay: Laghy North,-8.0799999237060547,54.619998931884766,Ireland,,
9684,Donegal Bay: Laghy South,-8.1000003814697266,54.599998474121094,Ireland,,
9685,Donegal Bay: Mullanasole,-8.119999885559082,54.599998474121094,Ireland,,
9686,Donegal Bay: Murvagh East,-8.119999885559082,54.599998474121094,Ireland,,
9687,Sheskinmore Lough,-8.4499998092651367,54.630001068115234,Ireland,,
9688,Luznice: In Plana,14.649999618530273,49.299999237060547,Czech Republic,,
9689,Jihlava: Trebic-Paleckuvmost,15.880000114440918,49.220001220703125,Czech Republic,,
9690,Orava River And Tributaries (Including  249201930),19.25,49.166667938232422,Slovakia,,
9691,Ruzomberok-Kralovany (River Vah),19.216667175292969,49.116664886474609,Slovakia,,
9692,Vall�e De L'Aisne En Amont De Soissons,3.6700000762939453,49.419998168945313,France,,
9693,Biotop ''Tiefenbach-Osterwiesen'' Bei Niederkirchen,7.2352781295776367,49.456390380859375,Germany,,
9694,Weiher Im Kasbruchtal. Neunkirchen,7.2013888359069824,49.338050842285156,Germany,,
9695,Silbersee Bei Landstuhl,7.6002001762390137,49.418899536132813,Germany,,
9696,Oberhammer,7.7646999359130859,49.346199035644531,Germany,,
9697,Vogelwoog,7.7227997779846191,49.448001861572266,Germany,,
9698,Teiche Im Eselsbachtal Bei Kaiserslautern,7.8520002365112305,49.469001770019531,Germany,,
9699,J�gerweiher/''Blaue Adria'',8.4689998626708984,49.424400329589844,Germany,,
9700,V Rybnicich (Klenci Pod Cerchovem),12.869999885559082,49.419998168945313,Czech Republic,,
9701,River Baldone : Kekavina,24.469999313354492,56.830001831054688,Latvia,,
9702,Saulkalne:Suknu Stacijas Gravis,24.469999313354492,56.930000305175781,Latvia,,
9703,Daugava: Kegums Hps,24.620000839233398,56.830001831054688,Latvia,,
9704,Alsunga Millpond,21.569999694824219,57,Latvia,,
9705,River Uzava. Terande,21.579999923706055,57.099998474121094,Latvia,,
9706,L.Nabas,21.899999618530273,57.099998474121094,Latvia,,
9707,River Abava : Kandava,22.719999313354492,57.099998474121094,Latvia,,
9708,Jaunkemeri-Bulduri,23.700000762939453,57.029998779296875,Latvia,,
9709,Bullupe,23.870000839233398,57.099998474121094,Latvia,,
9710,River Lielupe-River Daugava Seacoast,23.870000839233398,57.099998474121094,Latvia,,
9711,Ragaciems (Consolidated),23.466669082641602,57.049999237060547,Latvia,,
9712,Marupite: Riga,24.120000839233398,57.029998779296875,Latvia,,
9713,L.Baltezers Canal,24.319999694824219,57.029998779296875,Latvia,,
9714,Daugava-Gauja,24.200000762939453,57.119998931884766,Latvia,,
9715,River Jugla Below Ropazi,24.620000839233398,57,Latvia,,
9716,Allazi Fish Pond,24.770000457763672,57.099998474121094,Latvia,,
9717,River Zaube,25.219999313354492,57.020000457763672,Latvia,,
9718,Killybegs Harbour,-8.4499998092651367,54.630001068115234,Ireland,,
9719,Donegal Bay: Muckros,-8.5799999237060547,54.599998474121094,Ireland,,
9720,River Foyle: Prehen,-7.4800000190734863,54.819999694824219,Ireland,,
9721,Tralee Bay. Lough Gill & Akerag: Akeragh Lough; Black Rock; Carra,-7.8299999237060547,54.669998168945313,Ireland,,
9722,Gweebarra Bay: Total,-8.3199996948242187,54.869998931884766,Ireland,,
9723,Lough Foyle: St. Johnstown-Carrigans,-7.0300002098083496,55.169998168945313,Ireland,,
9724,Lough Swilly: Total,-7.5,55.080001831054688,Ireland,,
9725,Lough Swilly: Blanket Nook,-7.5300002098083496,55.029998779296875,Ireland,,
9726,Farland,-7.5,54.979999542236328,Ireland,,
9727,Lough Akibbon,-7.9800000190734863,54.970001220703125,Ireland,,
9728,Mulroy Bay: Greeslough,-7.9800000190734863,54.970001220703125,Ireland,,
9729,Inishfree Bay: Entire Bay,-8.380000114440918,54.970001220703125,Ireland,,
9730,Gweebarra Bay: Portnoo & Inishkeel Island,-8.4200000762939453,54.849998474121094,Ireland,,
9731,Gweebarra Bay: Portnoo-Carrickfadda,-8.4200000762939453,54.830001831054687,Ireland,,
9732,Lough Foyle: Muff-Carrowkeel,-7.2199997901916504,55.080001831054688,Ireland,,
9733,Lough Swilly: West Inch,-7.5999999046325684,55.080001831054688,Ireland,,
9734,East Shore,-7.6700000762939453,55.150001525878906,Ireland,,
9735,Dunfanaghy: Dunfanaghy New Lake,-7.9800000190734863,55.150001525878906,Ireland,,
9736,Lough Natooey South. Creesloug,-7.9200000762939453,55.080001831054688,Ireland,,
9737,Kolansko Blato,14.329999923706055,44.569999694824219,Croatia,,
9738,Sava: Provo,19.916666030883789,44.566665649414063,Serbia And Montenegro,,
9739,Dunav: Brestovik,20.799999237060547,44.633335113525391,Serbia And Montenegro,,
9740,Dunav: Smederevo,20.916666030883789,44.666667938232422,Serbia And Montenegro,,
9741,Dunav: Dobra,21.933332443237305,44.566665649414063,Serbia And Montenegro,,
9742,Dunav: Djerdap I-Djerdap Ii(Dams),22.25,44.583332061767578,Serbia And Montenegro,,
9743,Gr. Lupilor,28.799999237060547,44.599998474121094,Romania,,
9744,Sava: Obrez,19.916666030883789,44.666667938232422,Serbia And Montenegro,,
9745,Sava: Ostruznica,20.299999237060547,44.666667938232422,Serbia And Montenegro,,
9746,Sava: Beograd,20.433332443237305,44.75,Serbia And Montenegro,,
9747,Dunav: Starcevo,20.666666030883789,44.75,Serbia And Montenegro,,
9748,Lake Snagov,26.149999618530273,44.720001220703125,Romania,,
9749,Golovita (Bisericuta-Gr. Lupilor),28.930000305175781,44.669998168945313,Romania,,
9750,6 Martie,28.930000305175781,44.75,Romania,,
9751,Zatonul Mare And Zatonul Mic (+ The Coast),29.329999923706055,44.779998779296875,Romania,,
9752,Kizylarski Bay,47,44.669998168945313,Russian Federation,,
9753,Brioni (Brijuni),13.770000457763672,44.919998168945313,Croatia,,
9754,Rasa,14.029999732971191,44.930000305175781,Croatia,,
9755,Koromacno,14.100000381469727,44.970001220703125,Croatia,,
9756,Sava: Sremska Mitrovica,19.649999618530273,44.833332061767578,Serbia And Montenegro,,
9757,Bela Crkva,21.450000762939453,44.833332061767578,Serbia And Montenegro,,
9758,Lagoa De Obidos,-9.1700000762939453,39.400001525878906,Portugal,,
9759,Plage De Vieira,-8.9300003051757812,39.830001831054688,Portugal,,
9760,Saale (Goseck-Gro�korbetha),11.949999809265137,51.203300476074219,Germany,,
9761,Saale (Gro�heringen-Goseck),11.883299827575684,51.169898986816406,Germany,,
9762,Grube Gro�kayna Neumark,11.922599792480469,51.302200317382813,Germany,,
9763,Grube ''Emma'' Neumark-Ost,11.901200294494629,51.309501647949219,Germany,,
9764,Elsterflutbecken Leipzig,12.316699981689453,51.253299713134766,Germany,,
9765,Elbe Km 93.5-107.5 / Diesbar - Riesa,13.400300025939941,51.253299713134766,Germany,,
9766,Teichgebiet Zschorna,13.750399589538574,51.219898223876953,Germany,,
9767,Teichgruppen Bei K�nigswartha,14.333900451660156,51.286598205566406,Germany,,
9768,Spree (Talsperre Bautzen-Wehr L�mmischau),14.533900260925293,51.236598968505859,Germany,,
9769,Nei�e (G�rlitz-Oberneundorf),15.000699996948242,51.203300476074219,Germany,,
9770,Wieprz (330 Km),22.969999313354492,51.200000762939453,Poland,,
9771,Westerschelde,3.75,51.383335113525391,Netherlands,,
9772,Krefeld: Elfrather See (Inkl. Waldsee),6.6248998641967773,51.382099151611328,Germany,,
9773,Rhein: Kaiserswerth-Duisburg,6.6750001907348633,51.371101379394531,Germany,,
9774,Oman Sea Coast (Western Part): Pozm Khoor & Bay,60.299999237060547,25.416999816894531,Iran,,
9775,Oman Sea Coast (Western Part): Consolidation,59.770660400390625,25.678670883178711,Iran,,
9776,Oman Sea Coast Minab - Jask: Khoor-E-Kooh Mobarak,57.580001831054687,25.920000076293945,Iran,,
9777,Oman Sea Coast (Western Part): Darak,59.5,25.466999053955078,Iran,,
9778,Askar Beach,50.619998931884766,26.079999923706055,Bahrain,,
9779,Racecourse Lake,50.549999237060547,26.079999923706055,Bahrain,,
9780,Ghalilah /  Mina Saqr,56.080001831054688,26.030000686645508,United Arab Emirates,,
9781,Oman Sea Coast Jask - Khoor-E-Meydani: Khoor-E-Karati (Khoor-E-Me,59.166999816894531,25.450000762939453,Iran,,
9782,Oman Sea Coast Jask - Khoor-E-Meydani: Consolidation,57.654998779296875,26.118572235107422,Iran,,
9783,Qurrayah Farm,50.470001220703125,26.180000305175781,Bahrain,,
9784,Mina Sulman. Manama,50.619998931884766,26.180000305175781,Bahrain,,
9785,Hidd. Muharraq,50.630001068115234,26.229999542236328,Bahrain,,
9786,Arad Bay,50.619998931884766,26.25,Bahrain,,
9787,Southeast Sitrah,50.619998931884766,26.170000076293945,Bahrain,,
9788,Sitrah Causeway,50.580001831054688,26.180000305175781,Bahrain,,
9789,North Sitrah,50.580001831054688,26.170000076293945,Bahrain,,
9790,West Sitrah And North Al Akr Bay,50.580001831054688,26.170000076293945,Bahrain,,
9791,Northeast Sitrah  (Bapco Bay),50.630001068115234,26.170000076293945,Bahrain,,
9792,Portuguese Fort. Manama,50.520000457763672,26.229999542236328,Bahrain,,
9793,North Tubli Bay,50.580001831054688,26.200000762939453,Bahrain,,
9794,Oman Sea Coast Minab - Jask: Total,57.029998779296875,26.420000076293945,Iran,,
9795,Oman Sea Coast Jask - Khoor-E-Meydani: Kooksar - Khoor-E-Karati,57.333332061767578,26.166666030883789,Iran,,
9796,Oman Sea Coast Bandar Abbas - Minab: Rud Gaz & Hara Rivers,55.700000762939453,26.829999923706055,Iran,,
9797,Laialepa Bay,21.920000076293945,58.520000457763672,Estonia,,
9798,Suuriku,21.979999542236328,58.520000457763672,Estonia,,
9799,Embalse Vega Del Rosal,,,Spain,,
9800,Charca Robledo,,,Spain,,
9801,Embalse Torremenga,,,Spain,,
9802,Herguijuelas (C�ceres),,,Spain,,
9803,Salinero (Casar De C�ceres),,,Spain,,
9804,Balsas De Valdeca�as (Saucedilla),,,Spain,,
9805,Torre Comendadores (Aldea De Trujillo),,,Spain,,
9806,Charca De Casillas,,,Spain,,
9807,R�o Guadarranque. Valdepuercas,,,Spain,,
9808,Embalse El Carabel,,,Spain,,
9809,Embalse Del �guila. Torrecillas De La Tiesa,,,Spain,,
9810,N�poles. Trujillo,,,Spain,,
9811,Charca Palazuelos,,,Spain,,
9812,Embalse De Santa Marta,,,Spain,,
9813,Magines De Abajo,,,Spain,,
9814,Maulique,,,Spain,,
9815,Regerta,,,Spain,,
9816,Charca De Castillejos,,,Spain,,
9817,Charca Del Mat�n,,,Spain,,
9818,Lago Della Senaiga E Lago De Rodela,11.733329772949219,46.033329010009766,Italy,,
9819,Invaso Di Campolattaro,14.733329772949219,41.283329010009766,Italy,,
9820,Lago Di San Giorgio,14.949999809265137,41.299999237060547,Italy,,
9821,Pianura Bolognese - Settore Centrale,11.5,44.666671752929688,Italy,,
9822,Reno - Setta,11.25,44.383331298828125,Italy,,
9823,Litorale Santa Sabina - Penna Grossa,17.75,40.75,Italy,,
9824,Giancola,17.866670608520508,40.683330535888672,Italy,,
9825,Lago D'Iseo,10.066670417785645,45.700000762939453,Italy,,
9826,Medio Oglio,9.8500003814697266,45.5,Italy,,
9827,Pianura Bresciana,10.199999809265137,45.466670989990234,Italy,,
9828,Torbiera Di Anterselva E Sorgente Di Salomone,12.083330154418945,46.849998474121094,Italy,,
9829,Val Di Landro E Val Di Sesto,12.25,46.700000762939453,Italy,,
9830,Val D'Isarco,11.550000190734863,46.616668701171875,Italy,,
9831,R�a De Ferrol (C),-8.1780004501342773,43.472000122070313,Spain,,
9832,R�a De Ares-Betanzos (C),-8.1789999008178711,43.4010009765625,Spain,,
9833,Embalse De Sab�n Y Meicende (C),-8.4940004348754883,43.312000274658203,Spain,,
9834,Ensenada De Insua (C),-8.9079999923706055,43.226001739501953,Spain,,
9835,Laguna De Traba (C),-9.0459995269775391,43.169998168945313,Spain,,
9836,R�a Camari�as-Muxia (C),-9.1619997024536133,43.105998992919922,Spain,,
9837,Tramo Touri��n-Pt� Louro (C),-9.2489995956420898,42.957000732421875,Spain,,
9838,Embalses De Vilagud�n Y Vilasen�n (C),-8.0769996643066406,43.588001251220703,Spain,,
9839,Embalse De Vilasen�n,-8.4119997024536133,43.137001037597656,Spain,,
9840,Embalse De Fervenza (C),-8.9820003509521484,42.979999542236328,Spain,,
9841,Tramo Costero Pta. Carreira-Pta. Corrubedo (C),-9.0329999923706055,42.673999786376953,Spain,,
9842,Tramo Playa Valdovi�o (Excl.)-Playa De Valavund,,,Spain,,
9843,Kl�rteich A. Bei Br�hl,6.823699951171875,50.852298736572266,Germany,,
9844,Dinnendahlsee,6.8207001686096191,50.839698791503906,Germany,,
9845,K�ttinger See,6.8092999458312988,50.8406982421875,Germany,,
9846,Kiesgrube Bilderst�ckchen/ Heckhofweg. K�ln,6.9156999588012695,50.981098175048828,Germany,,
9847,Niehler Hafen. K�ln,6.9741997718811035,50.982398986816406,Germany,,
9848,Teich Theodor-Heuss-Ring. K�ln,6.9602999687194824,50.951698303222656,Germany,,
9849,Mediaparkteich. K�ln,6.9436001777648926,50.948501586914063,Germany,,
9850,M�lheimer Hafen. K�ln,6.9850001335144043,50.955299377441406,Germany,,
9851,Kiesgrube Bei Immendorf/ K�ln (Mittlerer Teil),6.9516000747680664,50.856700897216797,Germany,,
9852,Kiesgrube Godorfer Burg Bei Br�hl,6.9368000030517578,50.825401306152344,Germany,,
9853,Weiher Klettenbergpark. K�ln,6.9232001304626465,50.908599853515625,Germany,,
9854,Baggerseen Pulheim/Auweiler,6.8446998596191406,50.9906005859375,Germany,,
9855,Nsg Paulsmaar. K�ln,7.0794000625610352,50.852901458740234,Germany,,
9856,Grube Cox Dolomit. K�ln,7.1477999687194824,50.976299285888672,Germany,,
9857,Kettners Weiher. K�ln,7.1426000595092773,50.948101043701172,Germany,,
9858,Teich Colonia Versicherung. K�ln,7.0507001876831055,50.964698791503906,Germany,,
9859,Rheinufer (Links) Zwischen Wei�er Bogen Und Rodenkirchener Br�cke,7.0475997924804687,50.889598846435547,Germany,,
9860,Aggerstau Haus Ley,7.4457001686096191,50.986499786376953,Germany,,
9861,Aggerstau Wiehlm�hlen,7.4828000068664551,50.987800598144531,Germany,,
9862,Ijzerbroeken Reninge,,,Belgium,,
9863,Handzamebroeken Handzame-Kortemark,,,Belgium,,
9864,R�o Ebro. Soto Quebrado; Ramillo Y La Mejana,,,Spain,,
9865,Charca Del Cura. Alcu�scar,,,Spain,,
9866,Charca Del Ejido. Villa De Rey,,,Spain,,
9867,Charca De Dehesa Boyal. Villa De Rey,,,Spain,,
9868,Charca De Dehesa Boyal. Mata De Alc�ntara,,,Spain,,
9869,De Zelte Complex Ii Oostduinkerke,,,Belgium,,
9870,Polder Schore-Mannekensvere,,,Belgium,,
9871,Kapelleweiden Sint-Pieterskapelle,,,Belgium,,
9872,Noordzee Oostduinkerke,,,Belgium,,
9873,Ijzerbroeken Beveren,,,Belgium,,
9874,Verdronken Weiden Ieper,,,Belgium,,
9875,Ijzerbroeken Diksmuide,,,Belgium,,
9876,Stationsput Kortemark,,,Belgium,,
9877,Polder Oud-Stuivekenskerke Diksmuide,,,Belgium,,
9878,Polder Pervijze,,,Belgium,,
9879,Polder Stuivekenskerke Noord Diksmuide,,,Belgium,,
9880,Polder Schoorbakke,,,Belgium,,
9881,Polder Sint-Jacobskapelle,,,Belgium,,
9882,Polder Booitshoeke,,,Belgium,,
9883,Polder Wulpen,,,Belgium,,
9884,Kalkaert Oostende,,,Belgium,,
9885,Zoute Kreek Oostende,,,Belgium,,
9886,Opgespoten Terreinen/Gipsstort Ucb Oostende,2.9166667461395264,51.216667175292969,Belgium,,
9887,Vuurtorendok Oostende,2.9166700839996338,51.220001220703125,Belgium,,
9888,Noord-Ede-Kreek Oostende,2.9166700839996338,51.220001220703125,Belgium,,
9889,Oostende Achterhaven,2.9166700839996338,51.220001220703125,Belgium,,
9890,Steenbakkerij Keignaert Oostende,2.9166700839996338,51.220001220703125,Belgium,,
9891,Zwaaidok Oostende,2.9166700839996338,51.220001220703125,Belgium,,
9892,Kanaal Plassendale - Nieuwpoort,2.75,51.133335113525391,Belgium,,
9893,Weiden Oudenburg,3,51.200000762939453,Belgium,,
9894,Snaaskerke Weiden,,,Belgium,,
9895,Noordzee Oostende - Westende,,,Belgium,,
9896,Autostradeputten Gistel,,,Belgium,,
9897,Strand Oostende-De Haan,,,Belgium,,
9898,Estany De Grauges. Avi�,,,Spain,,
9899,Playa De Badalona,,,Spain,,
9900,Parc De La Ciudadela,,,Spain,,
9901,Playa Sitges-Vallcarca,1.8550000190734863,41.220001220703125,Spain,,
9902,Baix Ter-Pals (Gi),3.187000036239624,41.990001678466797,Spain,,
9903,Lago De Ba�olas (Gi),2.7560000419616699,42.110000610351563,Spain,,
9904,Illa Fares,,,Spain,,
9905,Embassament De Boadella - Darnius (Gi),2.8239998817443848,42.334999084472656,Spain,,
9906,Delta De La Tordera (Gi),2.7790000438690186,41.641998291015625,Spain,,
9907,Estanys De Sils,2.744999885559082,41.793998718261719,Spain,,
9908,El Gorg D�en Jalpi. Tordera,,,Spain,,
9909,Parque Natural Zona Volc�nica De La Garrotxa,,,Spain,,
9910,Plana De La Selva Interior,,,Spain,,
9911,Rio Muga-Pont De Molins,2.9300000667572021,42.298999786376953,Spain,,
9912,Rio Segre-Cerdanya,,,Spain,,
9913,Embalse De Utxesa (Ll),0.51700001955032349,41.474998474121094,Spain,,
9914,Balsas Y Embalses De Raymat,0.49000000953674316,41.652000427246094,Spain,,
9915,Balsa De Don Luis. Raymat,,,Spain,,
9916,Segarra,,,Spain,,
9917,R�o Noguera Ribagor�ana. Ponts De Corbins (Ll),,,Spain,,
9918,Embassament De Llesp (Ll),0.75599998235702515,42.435001373291016,Spain,,
9919,R�o Segre (Lleida-Albatarrec) (Ll),0.62400001287460327,41.577999114990234,Spain,,
9920,R�o Segre (Termens-Valfogona De Balaguer) (Ll),0.77300000190734863,41.724998474121094,Spain,,
9921,Pantano Nuevo Agro Lleida - Montagut (Ll),0.53899997472763062,41.603000640869141,Spain,,
9922,Koksivere Spring,25.719999313354492,58.599998474121094,Estonia,,
9923,Poltsamaa River: Kamari,26.049999237060547,58.599998474121094,Estonia,,
9924,Aksi Stream: Sojamaa,26.569999694824219,58.520000457763672,Estonia,,
9925,Laeva River: Visusi,26.569999694824219,58.599998474121094,Estonia,,
9926,Kaiavere Stream,26.75,58.599998474121094,Estonia,,
9927,Near Bateckiy,30.329999923706055,58.630001068115234,Russian Federation,,
9928,Orre,5.4499998092651367,58.819999694824219,Norway,,
9929,Haatangen,5.4499998092651367,58.720001220703125,Norway,,
9930,Njaatjern + Heiatjern,5.630000114440918,58.819999694824219,Norway,,
9931,Moelledammen,5.630000114440918,58.819999694824219,Norway,,
9932,Ergavatnet,5.630000114440918,58.819999694824219,Norway,,
9933,Smokkevatnet,5.630000114440918,58.819999694824219,Norway,,
9934,Kallemoeie Nazareth,,,Belgium,,
9935,Prijkels Zuid Nazareth,,,Belgium,,
9936,De Biezen Nazareth,,,Belgium,,
9937,Dragonder Nazareth,,,Belgium,,
9938,Noarootsi Peninsula,23.5,59.069999694824219,Estonia,,
9939,Varbola Stream,24.430000305175781,59.049999237060547,Estonia,,
9940,Rasala River,24.829999923706055,59.069999694824219,Estonia,,
9941,Keila River: Maidla,24.829999923706055,59.069999694824219,Estonia,,
9942,Atla River,25,59.150001525878906,Estonia,,
9943,Mahtra Stream,25,59.150001525878906,Estonia,,
9944,Saspolder (Esso-Putten) Oostende,2.9166700839996338,51.220001220703125,Belgium,,
9945,Havengebied Oostende,2.9166700839996338,51.220001220703125,Belgium,,
9946,Strand Westende-Oostende,,,Belgium,,
9947,Viconjeweiden Bredene,,,Belgium,,
9948,Paelsteenpanne Bredene,,,Belgium,,
9949,Noordzee Oostende - De Haan,,,Belgium,,
9950,Schapeweide Middelkerke,,,Belgium,,
9951,Mol� Blanc,,,Spain,,
9952,Rio Llobregat (Cuenca Alta) Y La Mitjana (B),,,Spain,,
9953,R�o Llobregat-Abrera,1.9210000038146973,41.23699951171875,Spain,,
9954,R�o Bes�s (R�o Ripoll-Mercader�as Renfe),2.1830000877380371,42.374000549316406,Spain,,
9955,Illes Medes,,,Spain,,
9956,Clot D'Espolla,,,Spain,,
9957,Estany De Cendra,,,Spain,,
9958,Sobrestany (Bellcaire-Albons),3.121999979019165,42.063999176025391,Spain,,
9959,R�o Fluvi�-Colomers,2.9879999160766602,42.066001892089844,Spain,,
9960,Parque Natural Cabo De Creus,3.3229999542236328,42.305000305175781,Spain,,
9961,Embalse La Torrasa-La Guingueta (Ll),1.1410000324249268,42.566001892089844,Spain,,
9962,Embassament De Cellers. De Los Terradets (Ll),0.89200001955032349,42.060001373291016,Spain,,
9963,Embalse De Sant Antoni-Tremp (Ll),0.95099997520446777,42.187999725341797,Spain,,
9964,Embalse De Sant Llorens De Montgai (Ll),0.8399999737739563,41.844001770019531,Spain,,
9965,Embassament De Flix,,,Spain,,
9966,Pantano De La Clam�-Montagut (Ll),0.51700001955032349,41.61199951171875,Spain,,
9967,R�o Segre (Ser�s-Aitona) (Ll),0.4440000057220459,41.457000732421875,Spain,,
9968,Pantano De Mont Real (Ll),,,Spain,,
9969,R�o Noguera-Pallaresa. Rialp - Llavors�,,,Spain,,
9970,Vohma Stream,25.5,58.5,Estonia,,
9971,Vohma Ponds,25.5,58.5,Estonia,,
9972,Pedja River: Puurmani,26.219999313354492,58.599998474121094,Estonia,,
9973,Koogi Stream: Tabivere           70Kn87,26.569999694824219,58.599998474121094,Estonia,,
9974,Amme River: Muuge,26.569999694824219,58.520000457763672,Estonia,,
9975,Skeie - Naevlandsanden,5.4499998092651367,58.819999694824219,Norway,,
9976,Oeyvindholstjern,5.630000114440918,58.819999694824219,Norway,,
9977,Soeylandsvatnet,5.630000114440918,58.819999694824219,Norway,,
9978,Bodle - Madland,5.630000114440918,58.720001220703125,Norway,,
9979,Lodetjern,5.630000114440918,58.720001220703125,Norway,,
9980,Laguna De Los Carrizales (Sg),,,Spain,,
9981,Laguna De La Magdalena (Sg),-4.4559998512268066,41.203998565673828,Spain,,
9982,Embalse De Burgomillodo (Sg),-3.878000020980835,41.319999694824219,Spain,,
9983,Embalse De Revenga,,,Spain,,
9984,Embalse De Los R�banos (So),-2.4739999771118164,41.71099853515625,Spain,,
9985,Azud De Almarail (So),-2.3849999904632568,41.570999145507812,Spain,,
9986,Laguna De La Dehesa,,,Spain,,
9987,Laguna Amorosa,,,Spain,,
9988,Gravera Almaz�n,,,Spain,,
9989,Laguna Amorosa,,,Spain,,
